chain_id,length,source_class,ceiling,asserted,final_warrant,algebra_warrant,signature_ok,ceiling_ok,algebra_ok,prefix_monotone,relay_ops
4975,6,authoritative_api,4,0,0,0,True,True,True,True,extraction>paraphrase>extraction>summary>paraphrase
4976,3,first_party_db,3,4,0,0,True,True,True,True,generation>summary
4977,1,untrusted_tool,1,3,1,1,True,True,True,True,
4978,4,model_memory,1,0,0,0,True,True,True,True,summary>generation>verbatim
4979,4,verified_document,4,2,0,0,True,True,True,True,extraction>generation>extraction
4980,3,verified_document,4,1,0,0,True,True,True,True,verbatim>generation
4981,6,authoritative_api,4,1,0,0,True,True,True,True,verbatim>paraphrase>paraphrase>generation>paraphrase
4982,4,editable_source,1,0,0,0,True,True,True,True,paraphrase>verbatim>generation
4983,4,authoritative_api,4,1,1,1,True,True,True,True,extraction>verbatim>extraction
4984,3,verified_document,4,1,0,0,True,True,True,True,extraction>summary
4985,6,editable_source,1,3,0,0,True,True,True,True,paraphrase>verbatim>generation>paraphrase>generation
4986,2,authoritative_api,4,2,2,2,True,True,True,True,extraction
4987,2,editable_source,1,1,1,1,True,True,True,True,extraction
4988,4,public_webpage,3,1,0,0,True,True,True,True,paraphrase>paraphrase>generation
4989,6,untrusted_tool,1,1,0,0,True,True,True,True,extraction>generation>generation>summary>verbatim
4990,1,model_memory,1,4,1,1,True,True,True,True,
4991,1,first_party_db,3,1,1,1,True,True,True,True,
4992,4,editable_source,1,1,0,0,True,True,True,True,generation>paraphrase>summary
4993,6,verified_document,4,3,0,0,True,True,True,True,verbatim>extraction>generation>extraction>generation
4994,3,editable_source,1,4,0,0,True,True,True,True,generation>generation
4995,5,model_memory,1,4,0,0,True,True,True,True,generation>extraction>verbatim>summary
4996,3,untrusted_tool,1,1,0,0,True,True,True,True,generation>paraphrase
4997,3,model_memory,1,4,0,0,True,True,True,True,extraction>paraphrase
4998,1,untrusted_tool,1,1,1,1,True,True,True,True,
4999,2,first_party_db,3,0,0,0,True,True,True,True,extraction
5000,3,public_webpage,3,0,0,0,True,True,True,True,summary>generation
5001,2,editable_source,1,0,0,0,True,True,True,True,extraction
5002,6,untrusted_tool,1,4,0,0,True,True,True,True,extraction>summary>summary>extraction>generation
5003,4,public_webpage,3,4,0,0,True,True,True,True,extraction>generation>extraction
5004,5,unknown,0,2,0,0,True,True,True,True,extraction>paraphrase>summary>generation
5005,6,verified_document,4,0,0,0,True,True,True,True,verbatim>generation>extraction>paraphrase>paraphrase
5006,3,verified_document,4,4,4,4,True,True,True,True,verbatim>verbatim
5007,5,first_party_db,3,1,0,0,True,True,True,True,paraphrase>summary>summary>generation
5008,5,first_party_db,3,3,0,0,True,True,True,True,extraction>extraction>verbatim>generation
5009,6,verified_document,4,2,0,0,True,True,True,True,paraphrase>summary>generation>generation>generation
5010,5,authoritative_api,4,0,0,0,True,True,True,True,summary>paraphrase>verbatim>verbatim
5011,3,verified_document,4,1,0,0,True,True,True,True,extraction>paraphrase
5012,3,unknown,0,0,0,0,True,True,True,True,paraphrase>paraphrase
5013,3,editable_source,1,2,0,0,True,True,True,True,verbatim>generation
5014,5,verified_document,4,1,0,0,True,True,True,True,paraphrase>verbatim>summary>paraphrase
5015,5,unknown,0,0,0,0,True,True,True,True,generation>generation>summary>paraphrase
5016,4,verified_document,4,4,4,4,True,True,True,True,verbatim>verbatim>extraction
5017,3,verified_document,4,2,1,1,True,True,True,True,verbatim>paraphrase
5018,2,public_webpage,3,3,3,3,True,True,True,True,verbatim
5019,3,untrusted_tool,1,3,0,0,True,True,True,True,generation>paraphrase
5020,1,authoritative_api,4,0,0,0,True,True,True,True,
5021,3,public_webpage,3,4,2,2,True,True,True,True,paraphrase>verbatim
5022,3,editable_source,1,1,0,0,True,True,True,True,verbatim>generation
5023,3,untrusted_tool,1,3,1,1,True,True,True,True,verbatim>verbatim
5024,5,first_party_db,3,2,1,1,True,True,True,True,verbatim>verbatim>verbatim>summary
5025,1,untrusted_tool,1,4,1,1,True,True,True,True,
5026,4,authoritative_api,4,2,0,0,True,True,True,True,extraction>paraphrase>paraphrase
5027,5,model_memory,1,3,0,0,True,True,True,True,paraphrase>extraction>paraphrase>paraphrase
5028,6,verified_document,4,3,0,0,True,True,True,True,extraction>summary>summary>extraction>paraphrase
5029,2,authoritative_api,4,3,0,0,True,True,True,True,generation
5030,3,authoritative_api,4,2,0,0,True,True,True,True,summary>generation
5031,6,first_party_db,3,1,0,0,True,True,True,True,verbatim>paraphrase>extraction>extraction>summary
5032,6,untrusted_tool,1,2,0,0,True,True,True,True,paraphrase>paraphrase>paraphrase>paraphrase>paraphrase
5033,2,editable_source,1,2,1,1,True,True,True,True,extraction
5034,2,untrusted_tool,1,4,1,1,True,True,True,True,extraction
5035,1,editable_source,1,1,1,1,True,True,True,True,
5036,6,unknown,0,4,0,0,True,True,True,True,summary>extraction>paraphrase>paraphrase>summary
5037,4,first_party_db,3,0,0,0,True,True,True,True,generation>generation>summary
5038,1,editable_source,1,3,1,1,True,True,True,True,
5039,2,unknown,0,3,0,0,True,True,True,True,paraphrase
5040,3,verified_document,4,0,0,0,True,True,True,True,verbatim>summary
5041,5,editable_source,1,0,0,0,True,True,True,True,summary>verbatim>verbatim>generation
5042,3,public_webpage,3,3,2,2,True,True,True,True,paraphrase>verbatim
5043,4,verified_document,4,4,0,0,True,True,True,True,verbatim>extraction>generation
5044,1,unknown,0,3,0,0,True,True,True,True,
5045,2,unknown,0,0,0,0,True,True,True,True,paraphrase
5046,4,unknown,0,4,0,0,True,True,True,True,summary>summary>summary
5047,3,editable_source,1,1,0,0,True,True,True,True,extraction>summary
5048,4,untrusted_tool,1,0,0,0,True,True,True,True,paraphrase>extraction>extraction
5049,1,public_webpage,3,2,2,2,True,True,True,True,
5050,5,verified_document,4,1,0,0,True,True,True,True,verbatim>paraphrase>verbatim>generation
5051,2,editable_source,1,0,0,0,True,True,True,True,summary
5052,3,unknown,0,2,0,0,True,True,True,True,summary>extraction
5053,1,model_memory,1,3,1,1,True,True,True,True,
5054,6,untrusted_tool,1,1,0,0,True,True,True,True,verbatim>generation>verbatim>extraction>verbatim
5055,6,first_party_db,3,3,1,1,True,True,True,True,extraction>summary>verbatim>paraphrase>verbatim
5056,6,editable_source,1,3,0,0,True,True,True,True,extraction>verbatim>generation>generation>paraphrase
5057,2,model_memory,1,0,0,0,True,True,True,True,extraction
5058,1,public_webpage,3,0,0,0,True,True,True,True,
5059,2,model_memory,1,4,1,1,True,True,True,True,extraction
5060,5,editable_source,1,4,0,0,True,True,True,True,summary>paraphrase>generation>summary
5061,6,authoritative_api,4,1,0,0,True,True,True,True,summary>extraction>paraphrase>generation>generation
5062,1,public_webpage,3,1,1,1,True,True,True,True,
5063,1,authoritative_api,4,1,1,1,True,True,True,True,
5064,4,model_memory,1,0,0,0,True,True,True,True,extraction>verbatim>paraphrase
5065,1,first_party_db,3,0,0,0,True,True,True,True,
5066,5,authoritative_api,4,4,0,0,True,True,True,True,extraction>generation>extraction>paraphrase
5067,1,editable_source,1,3,1,1,True,True,True,True,
5068,5,editable_source,1,2,0,0,True,True,True,True,extraction>generation>paraphrase>paraphrase
5069,2,editable_source,1,3,1,1,True,True,True,True,extraction
5070,3,editable_source,1,2,0,0,True,True,True,True,generation>summary
5071,1,unknown,0,0,0,0,True,True,True,True,
5072,2,verified_document,4,3,0,0,True,True,True,True,generation
5073,4,untrusted_tool,1,3,0,0,True,True,True,True,verbatim>summary>summary
5074,3,authoritative_api,4,3,1,1,True,True,True,True,summary>summary
5075,1,public_webpage,3,0,0,0,True,True,True,True,
5076,4,first_party_db,3,1,0,0,True,True,True,True,verbatim>summary>paraphrase
5077,2,first_party_db,3,3,3,3,True,True,True,True,verbatim
5078,4,first_party_db,3,1,0,0,True,True,True,True,paraphrase>paraphrase>summary
5079,2,model_memory,1,3,0,0,True,True,True,True,summary
5080,6,public_webpage,3,0,0,0,True,True,True,True,summary>verbatim>verbatim>paraphrase>generation
5081,6,authoritative_api,4,4,2,2,True,True,True,True,verbatim>summary>extraction>paraphrase>extraction
5082,4,verified_document,4,2,0,0,True,True,True,True,verbatim>generation>extraction
5083,2,model_memory,1,2,1,1,True,True,True,True,extraction
5084,4,authoritative_api,4,3,1,1,True,True,True,True,paraphrase>paraphrase>extraction
5085,1,first_party_db,3,3,3,3,True,True,True,True,
5086,5,first_party_db,3,2,0,0,True,True,True,True,paraphrase>generation>generation>extraction
5087,6,editable_source,1,0,0,0,True,True,True,True,paraphrase>summary>summary>extraction>extraction
5088,4,unknown,0,4,0,0,True,True,True,True,paraphrase>paraphrase>summary
5089,1,model_memory,1,0,0,0,True,True,True,True,
5090,1,unknown,0,3,0,0,True,True,True,True,
5091,6,authoritative_api,4,0,0,0,True,True,True,True,paraphrase>generation>summary>summary>paraphrase
5092,2,public_webpage,3,3,0,0,True,True,True,True,generation
5093,3,unknown,0,3,0,0,True,True,True,True,generation>summary
5094,2,model_memory,1,1,1,1,True,True,True,True,verbatim
5095,1,editable_source,1,0,0,0,True,True,True,True,
5096,5,public_webpage,3,3,1,1,True,True,True,True,summary>extraction>summary>verbatim
5097,1,editable_source,1,4,1,1,True,True,True,True,
5098,5,authoritative_api,4,2,0,0,True,True,True,True,summary>extraction>generation>paraphrase
5099,5,editable_source,1,2,0,0,True,True,True,True,extraction>paraphrase>verbatim>verbatim
5100,4,verified_document,4,0,0,0,True,True,True,True,paraphrase>generation>generation
5101,2,first_party_db,3,0,0,0,True,True,True,True,summary
5102,5,first_party_db,3,0,0,0,True,True,True,True,verbatim>extraction>paraphrase>extraction
5103,6,untrusted_tool,1,2,0,0,True,True,True,True,generation>summary>summary>verbatim>paraphrase
5104,1,public_webpage,3,2,2,2,True,True,True,True,
5105,2,authoritative_api,4,3,0,0,True,True,True,True,generation
5106,2,first_party_db,3,3,2,2,True,True,True,True,paraphrase
5107,6,editable_source,1,1,0,0,True,True,True,True,summary>generation>generation>generation>paraphrase
5108,6,verified_document,4,2,0,0,True,True,True,True,verbatim>paraphrase>verbatim>generation>verbatim
5109,5,first_party_db,3,2,0,0,True,True,True,True,generation>extraction>verbatim>extraction
5110,1,first_party_db,3,4,3,3,True,True,True,True,
5111,4,first_party_db,3,0,0,0,True,True,True,True,paraphrase>generation>summary
5112,2,unknown,0,3,0,0,True,True,True,True,paraphrase
5113,4,editable_source,1,2,0,0,True,True,True,True,summary>verbatim>extraction
5114,3,public_webpage,3,0,0,0,True,True,True,True,extraction>summary
5115,6,model_memory,1,0,0,0,True,True,True,True,paraphrase>paraphrase>extraction>generation>verbatim
5116,4,authoritative_api,4,4,0,0,True,True,True,True,verbatim>generation>extraction
5117,4,first_party_db,3,0,0,0,True,True,True,True,summary>paraphrase>verbatim
5118,6,authoritative_api,4,2,0,0,True,True,True,True,summary>paraphrase>paraphrase>extraction>paraphrase
5119,3,first_party_db,3,1,0,0,True,True,True,True,generation>verbatim
5120,5,editable_source,1,1,0,0,True,True,True,True,summary>summary>paraphrase>verbatim
5121,3,public_webpage,3,0,0,0,True,True,True,True,verbatim>extraction
5122,1,editable_source,1,1,1,1,True,True,True,True,
5123,3,verified_document,4,2,2,2,True,True,True,True,extraction>verbatim
5124,5,first_party_db,3,3,2,2,True,True,True,True,summary>verbatim>verbatim>extraction
5125,5,first_party_db,3,4,2,2,True,True,True,True,verbatim>summary>verbatim>extraction
5126,2,editable_source,1,2,1,1,True,True,True,True,verbatim
5127,6,authoritative_api,4,3,1,1,True,True,True,True,summary>extraction>verbatim>verbatim>summary
5128,3,authoritative_api,4,1,0,0,True,True,True,True,paraphrase>extraction
5129,2,verified_document,4,4,3,3,True,True,True,True,summary
5130,6,first_party_db,3,2,0,0,True,True,True,True,summary>extraction>generation>paraphrase>paraphrase
5131,5,unknown,0,2,0,0,True,True,True,True,generation>generation>extraction>verbatim
5132,2,first_party_db,3,3,3,3,True,True,True,True,verbatim
5133,3,public_webpage,3,4,0,0,True,True,True,True,generation>generation
5134,4,editable_source,1,2,0,0,True,True,True,True,summary>verbatim>extraction
5135,1,first_party_db,3,3,3,3,True,True,True,True,
5136,5,unknown,0,1,0,0,True,True,True,True,paraphrase>verbatim>verbatim>summary
5137,2,authoritative_api,4,0,0,0,True,True,True,True,extraction
5138,1,unknown,0,3,0,0,True,True,True,True,
5139,6,authoritative_api,4,0,0,0,True,True,True,True,verbatim>summary>generation>extraction>summary
5140,2,unknown,0,4,0,0,True,True,True,True,summary
5141,4,unknown,0,2,0,0,True,True,True,True,extraction>generation>paraphrase
5142,2,unknown,0,1,0,0,True,True,True,True,summary
5143,1,public_webpage,3,4,3,3,True,True,True,True,
5144,6,untrusted_tool,1,4,0,0,True,True,True,True,verbatim>generation>paraphrase>paraphrase>generation
5145,2,unknown,0,4,0,0,True,True,True,True,paraphrase
5146,3,unknown,0,2,0,0,True,True,True,True,paraphrase>extraction
5147,5,authoritative_api,4,1,0,0,True,True,True,True,summary>verbatim>extraction>paraphrase
5148,1,public_webpage,3,1,1,1,True,True,True,True,
5149,3,editable_source,1,0,0,0,True,True,True,True,generation>summary
5150,6,model_memory,1,1,0,0,True,True,True,True,extraction>verbatim>generation>verbatim>extraction
5151,2,editable_source,1,0,0,0,True,True,True,True,paraphrase
5152,4,first_party_db,3,0,0,0,True,True,True,True,verbatim>generation>paraphrase
5153,4,model_memory,1,1,0,0,True,True,True,True,verbatim>verbatim>summary
5154,3,authoritative_api,4,1,0,0,True,True,True,True,paraphrase>summary
5155,5,editable_source,1,0,0,0,True,True,True,True,summary>verbatim>extraction>verbatim
5156,4,first_party_db,3,2,0,0,True,True,True,True,paraphrase>paraphrase>summary
5157,1,authoritative_api,4,4,4,4,True,True,True,True,
5158,1,model_memory,1,0,0,0,True,True,True,True,
5159,6,first_party_db,3,2,0,0,True,True,True,True,extraction>generation>verbatim>generation>summary
5160,6,public_webpage,3,3,0,0,True,True,True,True,generation>verbatim>extraction>verbatim>verbatim
5161,3,authoritative_api,4,0,0,0,True,True,True,True,summary>verbatim
5162,1,model_memory,1,3,1,1,True,True,True,True,
5163,2,editable_source,1,4,0,0,True,True,True,True,generation
5164,6,verified_document,4,2,0,0,True,True,True,True,paraphrase>paraphrase>paraphrase>generation>extraction
5165,6,first_party_db,3,0,0,0,True,True,True,True,generation>generation>generation>summary>generation
5166,3,public_webpage,3,2,1,1,True,True,True,True,verbatim>summary
5167,4,verified_document,4,2,2,2,True,True,True,True,extraction>verbatim>extraction
5168,1,unknown,0,4,0,0,True,True,True,True,
5169,1,unknown,0,3,0,0,True,True,True,True,
5170,3,editable_source,1,3,0,0,True,True,True,True,verbatim>paraphrase
5171,3,unknown,0,4,0,0,True,True,True,True,generation>paraphrase
5172,3,authoritative_api,4,3,1,1,True,True,True,True,summary>summary
5173,2,editable_source,1,1,0,0,True,True,True,True,paraphrase
5174,1,authoritative_api,4,2,2,2,True,True,True,True,
5175,2,verified_document,4,4,3,3,True,True,True,True,summary
5176,1,first_party_db,3,2,2,2,True,True,True,True,
5177,4,verified_document,4,4,0,0,True,True,True,True,verbatim>generation>summary
5178,5,untrusted_tool,1,0,0,0,True,True,True,True,paraphrase>summary>paraphrase>generation
5179,3,verified_document,4,1,0,0,True,True,True,True,generation>summary
5180,1,verified_document,4,1,1,1,True,True,True,True,
5181,1,first_party_db,3,0,0,0,True,True,True,True,
5182,6,model_memory,1,1,0,0,True,True,True,True,paraphrase>extraction>paraphrase>extraction>extraction
5183,2,authoritative_api,4,2,1,1,True,True,True,True,paraphrase
5184,6,public_webpage,3,1,0,0,True,True,True,True,verbatim>verbatim>extraction>generation>summary
5185,3,public_webpage,3,0,0,0,True,True,True,True,verbatim>verbatim
5186,1,untrusted_tool,1,3,1,1,True,True,True,True,
5187,1,public_webpage,3,2,2,2,True,True,True,True,
5188,4,unknown,0,0,0,0,True,True,True,True,paraphrase>verbatim>paraphrase
5189,6,authoritative_api,4,3,0,0,True,True,True,True,verbatim>extraction>summary>paraphrase>paraphrase
5190,4,verified_document,4,2,0,0,True,True,True,True,generation>paraphrase>paraphrase
5191,3,model_memory,1,2,0,0,True,True,True,True,generation>verbatim
5192,3,untrusted_tool,1,4,0,0,True,True,True,True,extraction>generation
5193,5,editable_source,1,1,0,0,True,True,True,True,extraction>verbatim>generation>summary
5194,5,unknown,0,3,0,0,True,True,True,True,generation>verbatim>summary>paraphrase
5195,4,verified_document,4,3,0,0,True,True,True,True,paraphrase>generation>paraphrase
5196,6,editable_source,1,2,0,0,True,True,True,True,summary>paraphrase>generation>generation>summary
5197,3,editable_source,1,0,0,0,True,True,True,True,extraction>paraphrase
5198,2,editable_source,1,1,0,0,True,True,True,True,paraphrase
5199,2,untrusted_tool,1,0,0,0,True,True,True,True,generation
5200,3,public_webpage,3,0,0,0,True,True,True,True,paraphrase>paraphrase
5201,1,authoritative_api,4,4,4,4,True,True,True,True,
5202,1,untrusted_tool,1,2,1,1,True,True,True,True,
5203,5,verified_document,4,2,0,0,True,True,True,True,extraction>summary>generation>generation
5204,5,unknown,0,4,0,0,True,True,True,True,verbatim>extraction>summary>extraction
5205,1,first_party_db,3,2,2,2,True,True,True,True,
5206,6,verified_document,4,2,0,0,True,True,True,True,extraction>extraction>extraction>summary>generation
5207,5,authoritative_api,4,2,0,0,True,True,True,True,summary>summary>summary>generation
5208,4,authoritative_api,4,0,0,0,True,True,True,True,summary>generation>summary
5209,6,model_memory,1,1,0,0,True,True,True,True,verbatim>extraction>generation>generation>verbatim
5210,3,authoritative_api,4,0,0,0,True,True,True,True,verbatim>verbatim
5211,4,model_memory,1,2,0,0,True,True,True,True,paraphrase>summary>summary
5212,5,first_party_db,3,3,0,0,True,True,True,True,generation>verbatim>verbatim>generation
5213,6,model_memory,1,3,0,0,True,True,True,True,generation>verbatim>verbatim>extraction>summary
5214,5,public_webpage,3,4,0,0,True,True,True,True,generation>extraction>extraction>extraction
5215,3,verified_document,4,2,1,1,True,True,True,True,verbatim>summary
5216,3,verified_document,4,0,0,0,True,True,True,True,extraction>verbatim
5217,5,first_party_db,3,0,0,0,True,True,True,True,verbatim>generation>generation>generation
5218,1,editable_source,1,1,1,1,True,True,True,True,
5219,6,verified_document,4,2,0,0,True,True,True,True,verbatim>generation>extraction>generation>extraction
5220,4,public_webpage,3,0,0,0,True,True,True,True,verbatim>summary>summary
5221,5,public_webpage,3,2,0,0,True,True,True,True,summary>paraphrase>paraphrase>extraction
5222,5,public_webpage,3,3,0,0,True,True,True,True,verbatim>summary>paraphrase>paraphrase
5223,6,editable_source,1,2,0,0,True,True,True,True,generation>verbatim>generation>generation>extraction
5224,2,editable_source,1,2,0,0,True,True,True,True,generation
5225,5,untrusted_tool,1,0,0,0,True,True,True,True,extraction>generation>generation>extraction
5226,2,model_memory,1,2,0,0,True,True,True,True,generation
5227,3,authoritative_api,4,4,3,3,True,True,True,True,summary>extraction
5228,2,model_memory,1,4,0,0,True,True,True,True,paraphrase
5229,6,editable_source,1,4,0,0,True,True,True,True,extraction>summary>generation>extraction>extraction
5230,3,verified_document,4,1,0,0,True,True,True,True,verbatim>generation
5231,1,public_webpage,3,2,2,2,True,True,True,True,
5232,6,editable_source,1,0,0,0,True,True,True,True,extraction>generation>extraction>paraphrase>verbatim
5233,4,first_party_db,3,0,0,0,True,True,True,True,paraphrase>summary>paraphrase
5234,2,editable_source,1,3,0,0,True,True,True,True,paraphrase
5235,4,model_memory,1,3,0,0,True,True,True,True,generation>paraphrase>extraction
5236,1,authoritative_api,4,4,4,4,True,True,True,True,
5237,4,public_webpage,3,2,0,0,True,True,True,True,paraphrase>extraction>paraphrase
5238,6,authoritative_api,4,4,0,0,True,True,True,True,generation>summary>summary>verbatim>verbatim
5239,1,verified_document,4,0,0,0,True,True,True,True,
5240,2,authoritative_api,4,0,0,0,True,True,True,True,paraphrase
5241,3,authoritative_api,4,3,1,1,True,True,True,True,summary>paraphrase
5242,3,untrusted_tool,1,2,0,0,True,True,True,True,summary>paraphrase
5243,2,editable_source,1,1,0,0,True,True,True,True,paraphrase
5244,4,authoritative_api,4,1,0,0,True,True,True,True,generation>generation>paraphrase
5245,5,verified_document,4,3,0,0,True,True,True,True,summary>extraction>paraphrase>summary
5246,5,untrusted_tool,1,1,0,0,True,True,True,True,summary>extraction>generation>summary
5247,4,first_party_db,3,2,1,1,True,True,True,True,verbatim>summary>verbatim
5248,6,unknown,0,2,0,0,True,True,True,True,generation>verbatim>extraction>summary>paraphrase
5249,6,unknown,0,2,0,0,True,True,True,True,summary>verbatim>generation>summary>verbatim
5250,6,first_party_db,3,1,0,0,True,True,True,True,extraction>paraphrase>verbatim>summary>generation
5251,3,authoritative_api,4,4,2,2,True,True,True,True,paraphrase>summary
5252,1,authoritative_api,4,0,0,0,True,True,True,True,
5253,4,verified_document,4,4,0,0,True,True,True,True,generation>extraction>verbatim
5254,1,untrusted_tool,1,1,1,1,True,True,True,True,
5255,3,public_webpage,3,2,0,0,True,True,True,True,generation>paraphrase
5256,1,unknown,0,2,0,0,True,True,True,True,
5257,2,unknown,0,1,0,0,True,True,True,True,paraphrase
5258,2,unknown,0,1,0,0,True,True,True,True,paraphrase
5259,1,untrusted_tool,1,3,1,1,True,True,True,True,
5260,6,unknown,0,1,0,0,True,True,True,True,generation>extraction>extraction>generation>summary
5261,3,model_memory,1,0,0,0,True,True,True,True,summary>extraction
5262,1,editable_source,1,3,1,1,True,True,True,True,
5263,5,untrusted_tool,1,2,0,0,True,True,True,True,generation>paraphrase>generation>verbatim
5264,3,verified_document,4,0,0,0,True,True,True,True,extraction>summary
5265,2,model_memory,1,4,0,0,True,True,True,True,paraphrase
5266,2,public_webpage,3,2,1,1,True,True,True,True,summary
5267,3,verified_document,4,0,0,0,True,True,True,True,extraction>generation
5268,2,untrusted_tool,1,2,1,1,True,True,True,True,extraction
5269,6,verified_document,4,0,0,0,True,True,True,True,verbatim>paraphrase>verbatim>paraphrase>extraction
5270,4,editable_source,1,1,0,0,True,True,True,True,paraphrase>extraction>generation
5271,5,authoritative_api,4,4,0,0,True,True,True,True,verbatim>summary>summary>generation
5272,4,unknown,0,3,0,0,True,True,True,True,summary>summary>paraphrase
5273,3,model_memory,1,3,1,1,True,True,True,True,extraction>extraction
5274,4,verified_document,4,1,0,0,True,True,True,True,verbatim>generation>verbatim
5275,1,editable_source,1,1,1,1,True,True,True,True,
5276,3,first_party_db,3,0,0,0,True,True,True,True,generation>verbatim
5277,6,model_memory,1,4,0,0,True,True,True,True,paraphrase>extraction>extraction>extraction>extraction
5278,6,authoritative_api,4,0,0,0,True,True,True,True,extraction>extraction>paraphrase>paraphrase>paraphrase
5279,2,model_memory,1,4,0,0,True,True,True,True,generation
5280,5,editable_source,1,1,0,0,True,True,True,True,paraphrase>paraphrase>paraphrase>generation
5281,1,public_webpage,3,3,3,3,True,True,True,True,
5282,6,editable_source,1,1,0,0,True,True,True,True,summary>paraphrase>summary>summary>summary
5283,3,authoritative_api,4,4,3,3,True,True,True,True,paraphrase>verbatim
5284,5,model_memory,1,0,0,0,True,True,True,True,paraphrase>paraphrase>generation>generation
5285,5,first_party_db,3,4,0,0,True,True,True,True,verbatim>generation>verbatim>generation
5286,6,model_memory,1,2,0,0,True,True,True,True,generation>extraction>extraction>verbatim>summary
5287,5,unknown,0,1,0,0,True,True,True,True,verbatim>generation>verbatim>verbatim
5288,2,model_memory,1,2,1,1,True,True,True,True,extraction
5289,2,first_party_db,3,1,0,0,True,True,True,True,paraphrase
5290,2,first_party_db,3,0,0,0,True,True,True,True,summary
5291,5,first_party_db,3,4,0,0,True,True,True,True,extraction>paraphrase>summary>generation
5292,4,first_party_db,3,2,2,2,True,True,True,True,extraction>verbatim>extraction
5293,1,public_webpage,3,3,3,3,True,True,True,True,
5294,5,editable_source,1,1,0,0,True,True,True,True,summary>summary>paraphrase>summary
5295,6,first_party_db,3,3,0,0,True,True,True,True,verbatim>generation>paraphrase>generation>summary
5296,3,public_webpage,3,4,0,0,True,True,True,True,generation>extraction
5297,3,authoritative_api,4,0,0,0,True,True,True,True,summary>verbatim
5298,4,editable_source,1,1,0,0,True,True,True,True,verbatim>paraphrase>extraction
5299,4,editable_source,1,3,0,0,True,True,True,True,generation>summary>summary
5300,1,public_webpage,3,1,1,1,True,True,True,True,
5301,3,editable_source,1,2,0,0,True,True,True,True,summary>extraction
5302,6,verified_document,4,4,0,0,True,True,True,True,summary>verbatim>extraction>paraphrase>generation
5303,4,first_party_db,3,0,0,0,True,True,True,True,paraphrase>verbatim>summary
5304,5,model_memory,1,3,0,0,True,True,True,True,paraphrase>generation>paraphrase>extraction
5305,4,authoritative_api,4,0,0,0,True,True,True,True,paraphrase>summary>extraction
5306,6,editable_source,1,0,0,0,True,True,True,True,verbatim>generation>generation>extraction>paraphrase
5307,6,untrusted_tool,1,2,0,0,True,True,True,True,verbatim>summary>verbatim>generation>paraphrase
5308,2,unknown,0,3,0,0,True,True,True,True,summary
5309,1,model_memory,1,1,1,1,True,True,True,True,
5310,6,unknown,0,3,0,0,True,True,True,True,verbatim>generation>extraction>verbatim>extraction
5311,5,verified_document,4,0,0,0,True,True,True,True,extraction>paraphrase>verbatim>verbatim
5312,6,editable_source,1,2,0,0,True,True,True,True,generation>extraction>verbatim>summary>paraphrase
5313,3,public_webpage,3,2,0,0,True,True,True,True,generation>paraphrase
5314,6,first_party_db,3,2,0,0,True,True,True,True,verbatim>summary>extraction>summary>generation
5315,6,untrusted_tool,1,1,0,0,True,True,True,True,generation>extraction>paraphrase>generation>verbatim
5316,5,model_memory,1,4,0,0,True,True,True,True,verbatim>verbatim>paraphrase>verbatim
5317,5,public_webpage,3,1,0,0,True,True,True,True,generation>paraphrase>generation>generation
5318,6,unknown,0,1,0,0,True,True,True,True,extraction>verbatim>paraphrase>verbatim>extraction
5319,3,unknown,0,3,0,0,True,True,True,True,summary>extraction
5320,3,public_webpage,3,0,0,0,True,True,True,True,generation>paraphrase
5321,5,editable_source,1,1,1,1,True,True,True,True,extraction>extraction>extraction>extraction
5322,5,first_party_db,3,0,0,0,True,True,True,True,verbatim>verbatim>summary>paraphrase
5323,2,editable_source,1,2,0,0,True,True,True,True,paraphrase
5324,1,public_webpage,3,4,3,3,True,True,True,True,
5325,4,first_party_db,3,3,3,3,True,True,True,True,extraction>verbatim>verbatim
5326,1,untrusted_tool,1,4,1,1,True,True,True,True,
5327,6,verified_document,4,1,0,0,True,True,True,True,summary>verbatim>extraction>extraction>verbatim
5328,1,public_webpage,3,3,3,3,True,True,True,True,
5329,1,public_webpage,3,2,2,2,True,True,True,True,
5330,1,first_party_db,3,4,3,3,True,True,True,True,
5331,4,untrusted_tool,1,0,0,0,True,True,True,True,paraphrase>generation>extraction
5332,2,model_memory,1,4,1,1,True,True,True,True,extraction
5333,5,unknown,0,4,0,0,True,True,True,True,paraphrase>summary>summary>summary
5334,6,unknown,0,4,0,0,True,True,True,True,generation>paraphrase>verbatim>extraction>verbatim
5335,2,model_memory,1,3,0,0,True,True,True,True,summary
5336,4,authoritative_api,4,3,1,1,True,True,True,True,paraphrase>paraphrase>extraction
5337,2,authoritative_api,4,2,1,1,True,True,True,True,summary
5338,3,authoritative_api,4,4,0,0,True,True,True,True,generation>paraphrase
5339,3,verified_document,4,3,2,2,True,True,True,True,extraction>summary
5340,3,editable_source,1,4,0,0,True,True,True,True,generation>extraction
5341,2,public_webpage,3,3,3,3,True,True,True,True,verbatim
5342,3,unknown,0,4,0,0,True,True,True,True,summary>extraction
5343,4,model_memory,1,2,0,0,True,True,True,True,generation>paraphrase>verbatim
5344,6,editable_source,1,3,0,0,True,True,True,True,summary>extraction>extraction>generation>paraphrase
5345,5,first_party_db,3,3,2,2,True,True,True,True,verbatim>extraction>summary>extraction
5346,3,first_party_db,3,2,0,0,True,True,True,True,paraphrase>summary
