chain_id,true_class,declared_class,true_ceiling,asserted,hops,final_warrant,decision,class_lie,transformation_lie,midchain_origin,exceeds_true_ceiling
3766,public_webpage,public_webpage,3,3,5,0,quarantine,False,True,True,False
3767,authoritative_api,authoritative_api,4,2,5,0,quarantine,False,True,True,False
3768,first_party_db,first_party_db,3,4,3,1,down_weight,False,False,False,False
3769,editable_source,editable_source,1,2,1,1,down_weight,False,False,False,False
3770,first_party_db,first_party_db,3,3,6,0,quarantine,False,True,True,False
3771,verified_document,verified_document,4,1,1,1,down_weight,False,False,False,False
3772,first_party_db,first_party_db,3,1,2,0,quarantine,False,False,True,False
3773,public_webpage,public_webpage,3,1,2,0,quarantine,False,False,True,False
3774,first_party_db,first_party_db,3,4,2,3,accept,False,False,False,False
3775,unknown,unknown,0,0,1,0,quarantine,False,False,False,False
3776,unknown,unknown,0,2,3,0,quarantine,False,True,False,False
3777,untrusted_tool,untrusted_tool,1,0,2,0,quarantine,False,False,False,False
3778,untrusted_tool,untrusted_tool,1,4,3,0,quarantine,False,True,True,False
3779,editable_source,editable_source,1,2,4,0,quarantine,False,False,False,False
3780,verified_document,verified_document,4,2,3,0,quarantine,False,True,False,False
3781,untrusted_tool,untrusted_tool,1,0,3,0,quarantine,False,False,False,False
3782,untrusted_tool,untrusted_tool,1,4,3,0,quarantine,False,False,False,False
3783,public_webpage,public_webpage,3,3,1,3,accept,False,False,False,False
3784,editable_source,editable_source,1,0,3,0,quarantine,False,True,True,False
3785,first_party_db,first_party_db,3,0,5,0,quarantine,False,True,True,False
3786,first_party_db,first_party_db,3,2,4,0,quarantine,False,True,True,False
3787,editable_source,editable_source,1,2,4,0,quarantine,False,True,True,False
3788,model_memory,model_memory,1,3,1,1,down_weight,False,False,False,False
3789,authoritative_api,authoritative_api,4,0,5,0,quarantine,False,False,True,False
3790,authoritative_api,authoritative_api,4,0,4,0,quarantine,False,True,True,False
3791,unknown,unknown,0,3,3,0,quarantine,False,False,True,False
3792,verified_document,verified_document,4,0,4,0,quarantine,False,False,True,False
3793,unknown,unknown,0,1,2,0,quarantine,False,False,False,False
3794,untrusted_tool,untrusted_tool,1,2,3,0,quarantine,False,True,False,False
3795,editable_source,editable_source,1,2,6,0,quarantine,False,False,True,False
3796,authoritative_api,authoritative_api,4,1,6,0,quarantine,False,False,False,False
3797,authoritative_api,authoritative_api,4,3,4,0,quarantine,False,False,True,False
3798,public_webpage,public_webpage,3,0,1,0,quarantine,False,False,False,False
3799,unknown,unknown,0,4,5,0,quarantine,False,True,True,False
3800,verified_document,verified_document,4,3,1,3,accept,False,False,False,False
3801,first_party_db,first_party_db,3,0,6,0,quarantine,False,False,True,False
3802,verified_document,verified_document,4,3,1,3,accept,False,False,False,False
3803,model_memory,model_memory,1,2,1,1,down_weight,False,False,False,False
3804,public_webpage,public_webpage,3,3,3,0,quarantine,False,False,True,False
3805,first_party_db,first_party_db,3,1,6,0,quarantine,False,False,True,False
3806,untrusted_tool,untrusted_tool,1,4,4,0,quarantine,False,False,True,False
3807,untrusted_tool,untrusted_tool,1,2,6,0,quarantine,False,False,False,False
3808,verified_document,verified_document,4,3,3,0,quarantine,False,True,False,False
3809,public_webpage,public_webpage,3,3,3,0,quarantine,False,False,False,False
3810,unknown,unknown,0,1,1,0,quarantine,False,False,False,False
3811,authoritative_api,authoritative_api,4,1,3,0,quarantine,False,False,True,False
3812,unknown,unknown,0,1,6,0,quarantine,False,True,True,False
3813,public_webpage,public_webpage,3,3,5,0,quarantine,False,False,True,False
3814,editable_source,editable_source,1,4,1,1,down_weight,False,False,False,False
3815,first_party_db,first_party_db,3,3,1,3,accept,False,False,False,False
3816,untrusted_tool,untrusted_tool,1,3,6,0,quarantine,False,False,True,False
3817,authoritative_api,authoritative_api,4,3,1,3,accept,False,False,False,False
3818,model_memory,model_memory,1,3,2,1,down_weight,False,False,True,False
3819,untrusted_tool,untrusted_tool,1,1,5,0,quarantine,False,False,True,False
3820,authoritative_api,authoritative_api,4,2,6,0,quarantine,False,True,True,False
3821,authoritative_api,authoritative_api,4,4,5,0,quarantine,False,True,True,False
3822,unknown,unknown,0,2,1,0,quarantine,False,False,False,False
3823,authoritative_api,authoritative_api,4,1,3,0,quarantine,False,True,True,False
3824,untrusted_tool,untrusted_tool,1,1,1,1,down_weight,False,False,False,False
3825,first_party_db,first_party_db,3,2,5,0,quarantine,False,True,True,False
3826,verified_document,verified_document,4,4,3,2,down_weight,False,False,True,False
3827,untrusted_tool,untrusted_tool,1,2,2,0,quarantine,False,True,False,False
3828,model_memory,model_memory,1,1,4,0,quarantine,False,False,True,False
3829,editable_source,editable_source,1,4,5,0,quarantine,False,True,True,False
3830,public_webpage,public_webpage,3,2,6,0,quarantine,False,True,True,False
3831,public_webpage,public_webpage,3,3,1,3,accept,False,False,False,False
3832,unknown,unknown,0,2,3,0,quarantine,False,True,True,False
3833,first_party_db,first_party_db,3,4,5,0,quarantine,False,False,True,False
3834,authoritative_api,authoritative_api,4,0,6,0,quarantine,False,False,True,False
3835,authoritative_api,authoritative_api,4,3,1,3,accept,False,False,False,False
3836,authoritative_api,authoritative_api,4,2,3,0,quarantine,False,False,True,False
3837,unknown,unknown,0,3,5,0,quarantine,False,True,True,False
3838,model_memory,model_memory,1,0,6,0,quarantine,False,False,True,False
3839,editable_source,editable_source,1,3,3,0,quarantine,False,False,False,False
3840,public_webpage,public_webpage,3,3,5,0,quarantine,False,False,True,False
3841,first_party_db,first_party_db,3,0,4,0,quarantine,False,True,False,False
3842,model_memory,model_memory,1,4,2,0,quarantine,False,True,True,False
3843,public_webpage,public_webpage,3,0,3,0,quarantine,False,True,True,False
3844,untrusted_tool,untrusted_tool,1,3,3,0,quarantine,False,False,False,False
3845,untrusted_tool,untrusted_tool,1,2,3,0,quarantine,False,False,True,False
3846,editable_source,editable_source,1,4,2,0,quarantine,False,False,False,False
3847,authoritative_api,authoritative_api,4,2,4,0,quarantine,False,False,True,False
3848,unknown,unknown,0,0,4,0,quarantine,False,True,True,False
3849,verified_document,verified_document,4,2,5,0,quarantine,False,True,True,False
3850,unknown,unknown,0,2,3,0,quarantine,False,True,True,False
3851,public_webpage,public_webpage,3,1,5,0,quarantine,False,True,True,False
3852,untrusted_tool,untrusted_tool,1,4,1,1,down_weight,False,False,False,False
3853,first_party_db,first_party_db,3,3,4,0,quarantine,False,True,True,False
3854,unknown,unknown,0,1,3,0,quarantine,False,False,True,False
3855,verified_document,verified_document,4,3,5,0,quarantine,False,False,True,False
3856,authoritative_api,authoritative_api,4,1,4,0,quarantine,False,True,True,False
3857,authoritative_api,authoritative_api,4,0,2,0,quarantine,False,False,True,False
3858,public_webpage,public_webpage,3,2,2,0,quarantine,False,True,True,False
3859,first_party_db,first_party_db,3,4,6,0,quarantine,False,True,True,False
3860,unknown,unknown,0,4,5,0,quarantine,False,True,True,False
3861,verified_document,verified_document,4,4,3,2,down_weight,False,False,True,False
3862,verified_document,verified_document,4,0,5,0,quarantine,False,True,True,False
3863,verified_document,verified_document,4,3,4,1,down_weight,False,False,True,False
3864,authoritative_api,authoritative_api,4,1,2,0,quarantine,False,False,True,False
3865,untrusted_tool,untrusted_tool,1,1,2,0,quarantine,False,False,True,False
3866,public_webpage,public_webpage,3,0,3,0,quarantine,False,False,True,False
3867,authoritative_api,authoritative_api,4,1,2,0,quarantine,False,False,False,False
3868,untrusted_tool,untrusted_tool,1,0,3,0,quarantine,False,False,False,False
3869,first_party_db,first_party_db,3,4,4,0,quarantine,False,False,True,False
3870,unknown,unknown,0,4,5,0,quarantine,False,False,True,False
3871,authoritative_api,authoritative_api,4,0,6,0,quarantine,False,True,True,False
3872,untrusted_tool,untrusted_tool,1,4,6,0,quarantine,False,True,True,False
3873,unknown,unknown,0,0,3,0,quarantine,False,False,False,False
3874,editable_source,editable_source,1,0,1,0,quarantine,False,False,False,False
3875,first_party_db,first_party_db,3,2,6,0,quarantine,False,False,True,False
3876,verified_document,verified_document,4,0,5,0,quarantine,False,True,True,False
3877,authoritative_api,authoritative_api,4,0,4,0,quarantine,False,True,False,False
3878,unknown,unknown,0,3,1,0,quarantine,False,False,False,False
3879,public_webpage,public_webpage,3,0,6,0,quarantine,False,False,True,False
3880,authoritative_api,authoritative_api,4,4,1,4,accept,False,False,False,False
3881,public_webpage,public_webpage,3,3,3,2,down_weight,False,False,True,False
3882,verified_document,verified_document,4,3,3,0,quarantine,False,True,True,False
3883,untrusted_tool,untrusted_tool,1,2,2,0,quarantine,False,False,True,False
3884,first_party_db,first_party_db,3,4,3,2,down_weight,False,False,True,False
3885,verified_document,verified_document,4,2,3,0,quarantine,False,False,True,False
3886,authoritative_api,authoritative_api,4,0,4,0,quarantine,False,True,True,False
3887,first_party_db,first_party_db,3,0,5,0,quarantine,False,False,True,False
3888,first_party_db,first_party_db,3,3,1,3,accept,False,False,False,False
3889,unknown,unknown,0,3,2,0,quarantine,False,False,False,False
3890,untrusted_tool,untrusted_tool,1,2,1,1,down_weight,False,False,False,False
3891,public_webpage,public_webpage,3,1,1,1,down_weight,False,False,False,False
3892,untrusted_tool,untrusted_tool,1,0,3,0,quarantine,False,False,False,False
3893,model_memory,model_memory,1,2,1,1,down_weight,False,False,False,False
3894,unknown,unknown,0,3,6,0,quarantine,False,False,True,False
3895,editable_source,editable_source,1,3,6,0,quarantine,False,False,True,False
3896,verified_document,verified_document,4,1,6,0,quarantine,False,True,True,False
3897,untrusted_tool,untrusted_tool,1,0,5,0,quarantine,False,False,True,False
3898,unknown,unknown,0,3,2,0,quarantine,False,False,False,False
3899,verified_document,verified_document,4,2,3,0,quarantine,False,False,True,False
3900,first_party_db,first_party_db,3,4,1,3,accept,False,False,False,False
3901,editable_source,editable_source,1,0,4,0,quarantine,False,True,False,False
3902,first_party_db,first_party_db,3,2,4,0,quarantine,False,True,True,False
3903,first_party_db,first_party_db,3,1,5,0,quarantine,False,False,True,False
3904,first_party_db,first_party_db,3,2,4,0,quarantine,False,True,True,False
3905,model_memory,model_memory,1,2,5,0,quarantine,False,False,False,False
3906,public_webpage,public_webpage,3,0,4,0,quarantine,False,False,True,False
3907,untrusted_tool,untrusted_tool,1,4,3,0,quarantine,False,False,False,False
3908,public_webpage,public_webpage,3,0,6,0,quarantine,False,True,True,False
3909,verified_document,verified_document,4,1,2,0,quarantine,False,True,False,False
3910,editable_source,editable_source,1,0,2,0,quarantine,False,False,False,False
3911,unknown,unknown,0,1,5,0,quarantine,False,False,False,False
3912,editable_source,editable_source,1,0,6,0,quarantine,False,False,True,False
3913,untrusted_tool,untrusted_tool,1,4,1,1,down_weight,False,False,False,False
3914,editable_source,editable_source,1,0,2,0,quarantine,False,False,True,False
3915,untrusted_tool,untrusted_tool,1,2,2,0,quarantine,False,False,False,False
3916,model_memory,model_memory,1,3,2,0,quarantine,False,False,False,False
3917,editable_source,editable_source,1,3,4,0,quarantine,False,False,True,False
3918,verified_document,verified_document,4,2,6,0,quarantine,False,True,True,False
3919,authoritative_api,authoritative_api,4,2,3,1,down_weight,False,False,False,False
3920,model_memory,model_memory,1,3,2,0,quarantine,False,False,True,False
3921,untrusted_tool,untrusted_tool,1,2,3,0,quarantine,False,False,True,False
3922,public_webpage,public_webpage,3,2,2,1,down_weight,False,False,True,False
3923,model_memory,model_memory,1,0,3,0,quarantine,False,False,False,False
3924,first_party_db,first_party_db,3,4,3,0,quarantine,False,True,False,False
3925,public_webpage,public_webpage,3,2,3,0,quarantine,False,False,True,False
3926,first_party_db,first_party_db,3,3,6,0,quarantine,False,True,False,False
3927,authoritative_api,authoritative_api,4,0,4,0,quarantine,False,True,False,False
3928,verified_document,verified_document,4,0,6,0,quarantine,False,False,True,False
3929,unknown,unknown,0,0,1,0,quarantine,False,False,False,False
3930,verified_document,verified_document,4,4,6,0,quarantine,False,False,True,False
3931,authoritative_api,authoritative_api,4,0,6,0,quarantine,False,True,True,False
3932,verified_document,verified_document,4,4,3,3,accept,False,False,True,False
3933,model_memory,model_memory,1,4,5,0,quarantine,False,False,False,False
3934,untrusted_tool,untrusted_tool,1,1,5,0,quarantine,False,False,True,False
3935,authoritative_api,authoritative_api,4,0,3,0,quarantine,False,False,False,False
3936,first_party_db,first_party_db,3,2,1,2,down_weight,False,False,False,False
3937,model_memory,model_memory,1,4,1,1,down_weight,False,False,False,False
3938,verified_document,verified_document,4,3,5,0,quarantine,False,True,True,False
3939,verified_document,verified_document,4,3,5,0,quarantine,False,True,True,False
3940,editable_source,editable_source,1,2,6,0,quarantine,False,False,True,False
3941,untrusted_tool,untrusted_tool,1,1,2,0,quarantine,False,False,True,False
3942,authoritative_api,authoritative_api,4,4,3,2,down_weight,False,False,False,False
3943,editable_source,editable_source,1,2,4,0,quarantine,False,True,True,False
3944,verified_document,verified_document,4,3,6,0,quarantine,False,False,True,False
3945,unknown,unknown,0,1,4,0,quarantine,False,True,True,False
3946,first_party_db,first_party_db,3,1,1,1,down_weight,False,False,False,False
3947,model_memory,model_memory,1,3,6,0,quarantine,False,False,True,False
3948,verified_document,verified_document,4,3,3,0,quarantine,False,True,True,False
3949,model_memory,model_memory,1,1,4,0,quarantine,False,False,False,False
3950,unknown,unknown,0,2,5,0,quarantine,False,False,False,False
3951,unknown,unknown,0,3,5,0,quarantine,False,True,True,False
3952,editable_source,editable_source,1,0,6,0,quarantine,False,False,True,False
3953,public_webpage,public_webpage,3,4,1,3,accept,False,False,False,False
3954,authoritative_api,authoritative_api,4,0,4,0,quarantine,False,False,True,False
3955,verified_document,verified_document,4,2,2,2,down_weight,False,False,True,False
3956,first_party_db,first_party_db,3,0,3,0,quarantine,False,False,False,False
3957,editable_source,editable_source,1,0,1,0,quarantine,False,False,False,False
3958,unknown,unknown,0,4,6,0,quarantine,False,True,True,False
3959,first_party_db,first_party_db,3,1,5,0,quarantine,False,False,True,False
3960,public_webpage,public_webpage,3,0,4,0,quarantine,False,True,True,False
3961,verified_document,verified_document,4,3,2,0,quarantine,False,False,False,False
3962,authoritative_api,authoritative_api,4,3,3,0,quarantine,False,True,True,False
3963,model_memory,model_memory,1,1,2,1,down_weight,False,False,False,False
3964,editable_source,editable_source,1,2,3,0,quarantine,False,True,True,False
3965,untrusted_tool,untrusted_tool,1,0,2,0,quarantine,False,True,True,False
3966,authoritative_api,authoritative_api,4,4,6,0,quarantine,False,False,False,False
3967,authoritative_api,authoritative_api,4,1,6,0,quarantine,False,True,True,False
3968,authoritative_api,authoritative_api,4,1,5,0,quarantine,False,True,True,False
3969,verified_document,verified_document,4,3,1,3,accept,False,False,False,False
3970,untrusted_tool,untrusted_tool,1,1,5,0,quarantine,False,True,True,False
3971,model_memory,model_memory,1,2,3,0,quarantine,False,False,False,False
3972,untrusted_tool,untrusted_tool,1,4,2,0,quarantine,False,False,True,False
3973,untrusted_tool,untrusted_tool,1,0,2,0,quarantine,False,False,True,False
3974,unknown,unknown,0,0,2,0,quarantine,False,False,True,False
3975,verified_document,verified_document,4,2,1,2,down_weight,False,False,False,False
3976,authoritative_api,authoritative_api,4,0,3,0,quarantine,False,False,True,False
3977,authoritative_api,authoritative_api,4,4,5,2,down_weight,False,False,False,False
3978,untrusted_tool,untrusted_tool,1,4,3,0,quarantine,False,True,True,False
3979,untrusted_tool,untrusted_tool,1,4,5,0,quarantine,False,False,True,False
3980,authoritative_api,authoritative_api,4,1,5,0,quarantine,False,False,False,False
3981,public_webpage,public_webpage,3,0,4,0,quarantine,False,False,False,False
3982,authoritative_api,authoritative_api,4,1,5,0,quarantine,False,True,True,False
3983,untrusted_tool,untrusted_tool,1,4,6,0,quarantine,False,True,True,False
3984,public_webpage,public_webpage,3,4,2,2,down_weight,False,False,True,False
3985,editable_source,editable_source,1,2,4,0,quarantine,False,True,False,False
3986,authoritative_api,authoritative_api,4,4,2,0,quarantine,False,True,False,False
3987,authoritative_api,authoritative_api,4,2,3,0,quarantine,False,True,True,False
3988,unknown,unknown,0,2,4,0,quarantine,False,False,True,False
3989,unknown,unknown,0,2,1,0,quarantine,False,False,False,False
3990,model_memory,model_memory,1,3,6,0,quarantine,False,True,True,False
3991,verified_document,verified_document,4,3,6,0,quarantine,False,False,True,False
3992,model_memory,model_memory,1,4,4,0,quarantine,False,True,True,False
3993,untrusted_tool,untrusted_tool,1,1,4,0,quarantine,False,False,True,False
3994,authoritative_api,authoritative_api,4,4,3,0,quarantine,False,True,False,False
3995,authoritative_api,authoritative_api,4,4,4,0,quarantine,False,True,True,False
3996,public_webpage,public_webpage,3,1,4,0,quarantine,False,False,False,False
3997,untrusted_tool,untrusted_tool,1,3,2,0,quarantine,False,False,False,False
3998,model_memory,model_memory,1,0,5,0,quarantine,False,False,True,False
3999,authoritative_api,authoritative_api,4,0,1,0,quarantine,False,False,False,False
4000,unknown,unknown,0,4,3,0,quarantine,False,False,True,False
4001,authoritative_api,authoritative_api,4,2,4,0,quarantine,False,False,False,False
4002,unknown,unknown,0,2,4,0,quarantine,False,False,True,False
4003,unknown,unknown,0,1,1,0,quarantine,False,False,False,False
4004,first_party_db,first_party_db,3,3,5,0,quarantine,False,True,False,False
4005,model_memory,model_memory,1,2,3,0,quarantine,False,True,True,False
4006,untrusted_tool,untrusted_tool,1,1,5,0,quarantine,False,True,True,False
4007,untrusted_tool,untrusted_tool,1,3,3,0,quarantine,False,False,True,False
4008,first_party_db,first_party_db,3,3,5,0,quarantine,False,True,True,False
4009,untrusted_tool,untrusted_tool,1,2,6,0,quarantine,False,True,False,False
4010,untrusted_tool,untrusted_tool,1,3,6,0,quarantine,False,False,True,False
4011,verified_document,verified_document,4,4,6,0,quarantine,False,True,True,False
4012,public_webpage,public_webpage,3,4,3,1,down_weight,False,False,True,False
4013,untrusted_tool,untrusted_tool,1,2,1,1,down_weight,False,False,False,False
4014,untrusted_tool,untrusted_tool,1,2,5,0,quarantine,False,True,False,False
4015,unknown,unknown,0,0,3,0,quarantine,False,False,True,False
4016,unknown,unknown,0,0,5,0,quarantine,False,False,True,False
4017,unknown,unknown,0,0,3,0,quarantine,False,True,True,False
4018,authoritative_api,authoritative_api,4,1,4,0,quarantine,False,False,True,False
4019,public_webpage,public_webpage,3,1,5,0,quarantine,False,False,True,False
4020,verified_document,verified_document,4,1,2,0,quarantine,False,False,True,False
4021,first_party_db,first_party_db,3,3,4,0,quarantine,False,True,True,False
4022,unknown,unknown,0,0,3,0,quarantine,False,True,False,False
4023,first_party_db,first_party_db,3,1,4,0,quarantine,False,False,True,False
4024,unknown,unknown,0,0,1,0,quarantine,False,False,False,False
4025,first_party_db,first_party_db,3,3,4,0,quarantine,False,False,False,False
4026,unknown,unknown,0,3,2,0,quarantine,False,True,False,False
4027,untrusted_tool,untrusted_tool,1,0,3,0,quarantine,False,False,True,False
4028,verified_document,verified_document,4,2,4,0,quarantine,False,False,True,False
4029,unknown,unknown,0,1,6,0,quarantine,False,True,True,False
4030,verified_document,verified_document,4,2,2,1,down_weight,False,False,False,False
4031,public_webpage,public_webpage,3,2,1,2,down_weight,False,False,False,False
4032,unknown,unknown,0,2,4,0,quarantine,False,True,False,False
4033,model_memory,model_memory,1,0,5,0,quarantine,False,False,True,False
4034,editable_source,editable_source,1,0,1,0,quarantine,False,False,False,False
4035,verified_document,verified_document,4,2,6,0,quarantine,False,True,True,False
4036,untrusted_tool,untrusted_tool,1,3,2,0,quarantine,False,False,True,False
4037,editable_source,editable_source,1,0,5,0,quarantine,False,True,True,False
4038,untrusted_tool,untrusted_tool,1,3,5,0,quarantine,False,False,False,False
4039,editable_source,editable_source,1,0,6,0,quarantine,False,False,True,False
4040,public_webpage,public_webpage,3,2,1,2,down_weight,False,False,False,False
4041,model_memory,model_memory,1,3,2,0,quarantine,False,False,False,False
4042,verified_document,verified_document,4,3,6,0,quarantine,False,True,True,False
4043,editable_source,editable_source,1,1,5,0,quarantine,False,False,True,False
4044,public_webpage,public_webpage,3,2,1,2,down_weight,False,False,False,False
4045,authoritative_api,authoritative_api,4,2,4,2,down_weight,False,False,True,False
4046,first_party_db,first_party_db,3,0,4,0,quarantine,False,True,False,False
4047,public_webpage,public_webpage,3,2,2,0,quarantine,False,False,True,False
4048,first_party_db,first_party_db,3,0,3,0,quarantine,False,True,False,False
4049,first_party_db,first_party_db,3,3,2,2,down_weight,False,False,False,False
4050,untrusted_tool,untrusted_tool,1,2,4,0,quarantine,False,True,False,False
4051,public_webpage,public_webpage,3,0,6,0,quarantine,False,True,True,False
4052,verified_document,verified_document,4,2,4,0,quarantine,False,True,True,False
4053,unknown,unknown,0,2,3,0,quarantine,False,True,True,False
4054,editable_source,editable_source,1,0,1,0,quarantine,False,False,False,False
4055,unknown,unknown,0,0,1,0,quarantine,False,False,False,False
4056,untrusted_tool,untrusted_tool,1,4,4,0,quarantine,False,False,True,False
4057,unknown,unknown,0,2,6,0,quarantine,False,True,True,False
4058,unknown,unknown,0,4,6,0,quarantine,False,True,True,False
4059,public_webpage,public_webpage,3,3,6,0,quarantine,False,True,True,False
4060,untrusted_tool,untrusted_tool,1,3,3,0,quarantine,False,True,True,False
4061,editable_source,editable_source,1,0,3,0,quarantine,False,False,True,False
4062,first_party_db,first_party_db,3,2,3,0,quarantine,False,False,True,False
4063,unknown,unknown,0,0,1,0,quarantine,False,False,False,False
4064,unknown,unknown,0,2,3,0,quarantine,False,True,False,False
4065,unknown,unknown,0,4,5,0,quarantine,False,True,True,False
4066,verified_document,verified_document,4,3,1,3,accept,False,False,False,False
4067,authoritative_api,authoritative_api,4,3,6,0,quarantine,False,False,True,False
4068,verified_document,verified_document,4,3,2,0,quarantine,False,True,False,False
4069,unknown,unknown,0,3,2,0,quarantine,False,True,False,False
4070,authoritative_api,authoritative_api,4,2,2,0,quarantine,False,False,False,False
4071,editable_source,editable_source,1,4,1,1,down_weight,False,False,False,False
4072,untrusted_tool,untrusted_tool,1,0,3,0,quarantine,False,False,True,False
4073,unknown,unknown,0,4,3,0,quarantine,False,False,True,False
4074,verified_document,verified_document,4,2,2,1,down_weight,False,False,True,False
4075,verified_document,verified_document,4,4,6,0,quarantine,False,True,True,False
4076,authoritative_api,authoritative_api,4,2,1,2,down_weight,False,False,False,False
4077,authoritative_api,authoritative_api,4,2,4,0,quarantine,False,True,True,False
4078,model_memory,model_memory,1,4,1,1,down_weight,False,False,False,False
4079,verified_document,verified_document,4,1,1,1,down_weight,False,False,False,False
4080,public_webpage,public_webpage,3,0,4,0,quarantine,False,True,True,False
4081,verified_document,verified_document,4,0,6,0,quarantine,False,False,True,False
4082,first_party_db,first_party_db,3,2,3,1,down_weight,False,False,False,False
4083,public_webpage,public_webpage,3,4,6,0,quarantine,False,True,True,False
4084,first_party_db,first_party_db,3,1,4,0,quarantine,False,False,True,False
4085,unknown,unknown,0,4,3,0,quarantine,False,False,True,False
4086,first_party_db,first_party_db,3,4,4,0,quarantine,False,True,True,False
4087,model_memory,model_memory,1,3,5,0,quarantine,False,False,True,False
4088,first_party_db,first_party_db,3,0,6,0,quarantine,False,True,True,False
4089,model_memory,model_memory,1,0,6,0,quarantine,False,True,True,False
4090,untrusted_tool,untrusted_tool,1,0,3,0,quarantine,False,True,False,False
4091,public_webpage,public_webpage,3,4,5,0,quarantine,False,False,True,False
4092,untrusted_tool,untrusted_tool,1,1,5,0,quarantine,False,False,True,False
4093,first_party_db,first_party_db,3,0,6,0,quarantine,False,True,True,False
4094,verified_document,verified_document,4,3,3,0,quarantine,False,True,False,False
4095,first_party_db,first_party_db,3,3,4,1,down_weight,False,False,True,False
4096,public_webpage,public_webpage,3,4,1,3,accept,False,False,False,False
4097,editable_source,editable_source,1,1,5,0,quarantine,False,False,True,False
4098,unknown,unknown,0,3,1,0,quarantine,False,False,False,False
4099,unknown,unknown,0,0,3,0,quarantine,False,False,True,False
4100,authoritative_api,authoritative_api,4,2,4,0,quarantine,False,True,True,False
4101,untrusted_tool,untrusted_tool,1,3,4,0,quarantine,False,True,True,False
4102,authoritative_api,authoritative_api,4,0,5,0,quarantine,False,True,True,False
4103,untrusted_tool,untrusted_tool,1,2,4,0,quarantine,False,False,True,False
4104,authoritative_api,authoritative_api,4,4,3,3,accept,False,False,False,False
4105,first_party_db,first_party_db,3,2,2,1,down_weight,False,False,True,False
4106,public_webpage,public_webpage,3,1,1,1,down_weight,False,False,False,False
4107,public_webpage,public_webpage,3,1,4,0,quarantine,False,False,True,False
4108,public_webpage,public_webpage,3,4,4,1,down_weight,False,False,False,False
4109,model_memory,model_memory,1,2,1,1,down_weight,False,False,False,False
4110,verified_document,verified_document,4,3,1,3,accept,False,False,False,False
4111,verified_document,verified_document,4,1,4,0,quarantine,False,True,True,False
4112,authoritative_api,authoritative_api,4,0,4,0,quarantine,False,False,True,False
4113,first_party_db,first_party_db,3,0,5,0,quarantine,False,False,True,False
4114,first_party_db,first_party_db,3,1,4,0,quarantine,False,False,True,False
4115,editable_source,editable_source,1,3,5,0,quarantine,False,False,True,False
4116,editable_source,editable_source,1,1,1,1,down_weight,False,False,False,False
4117,editable_source,editable_source,1,1,4,0,quarantine,False,True,True,False
4118,model_memory,model_memory,1,3,5,0,quarantine,False,True,True,False
4119,editable_source,editable_source,1,3,5,0,quarantine,False,True,False,False
4120,unknown,unknown,0,4,6,0,quarantine,False,False,True,False
4121,verified_document,verified_document,4,3,1,3,accept,False,False,False,False
4122,editable_source,editable_source,1,4,4,0,quarantine,False,False,True,False
4123,verified_document,verified_document,4,4,2,4,accept,False,False,False,False
4124,editable_source,editable_source,1,1,4,0,quarantine,False,False,True,False
4125,editable_source,editable_source,1,4,4,0,quarantine,False,False,True,False
4126,editable_source,editable_source,1,2,4,0,quarantine,False,True,True,False
4127,unknown,unknown,0,0,6,0,quarantine,False,False,True,False
4128,editable_source,editable_source,1,2,2,0,quarantine,False,True,False,False
4129,verified_document,verified_document,4,3,2,0,quarantine,False,True,True,False
4130,editable_source,editable_source,1,0,6,0,quarantine,False,True,True,False
4131,model_memory,model_memory,1,1,1,1,down_weight,False,False,False,False
4132,first_party_db,first_party_db,3,1,1,1,down_weight,False,False,False,False
4133,public_webpage,public_webpage,3,0,4,0,quarantine,False,False,True,False
4134,editable_source,editable_source,1,0,2,0,quarantine,False,False,False,False
4135,untrusted_tool,untrusted_tool,1,2,4,0,quarantine,False,False,True,False
4136,model_memory,model_memory,1,2,4,0,quarantine,False,False,True,False
4137,model_memory,model_memory,1,4,5,0,quarantine,False,False,True,False
4138,public_webpage,public_webpage,3,0,5,0,quarantine,False,True,True,False
4139,model_memory,model_memory,1,3,6,0,quarantine,False,True,True,False
4140,verified_document,verified_document,4,2,2,1,down_weight,False,False,False,False
4141,verified_document,verified_document,4,3,5,0,quarantine,False,True,True,False
4142,public_webpage,public_webpage,3,2,5,0,quarantine,False,True,False,False
4143,model_memory,model_memory,1,4,2,0,quarantine,False,True,False,False
4144,editable_source,editable_source,1,0,4,0,quarantine,False,True,True,False
4145,verified_document,verified_document,4,3,5,0,quarantine,False,True,True,False
4146,untrusted_tool,untrusted_tool,1,2,2,0,quarantine,False,False,True,False
4147,first_party_db,first_party_db,3,3,6,0,quarantine,False,True,True,False
4148,unknown,unknown,0,4,2,0,quarantine,False,False,False,False
4149,verified_document,verified_document,4,2,4,0,quarantine,False,True,True,False
4150,model_memory,model_memory,1,3,5,0,quarantine,False,True,True,False
4151,verified_document,verified_document,4,1,4,0,quarantine,False,False,True,False
4152,editable_source,editable_source,1,4,5,0,quarantine,False,False,True,False
4153,first_party_db,first_party_db,3,4,1,3,accept,False,False,False,False
4154,untrusted_tool,untrusted_tool,1,4,6,0,quarantine,False,False,True,False
4155,model_memory,model_memory,1,0,2,0,quarantine,False,False,False,False
4156,unknown,unknown,0,4,1,0,quarantine,False,False,False,False
4157,first_party_db,first_party_db,3,4,3,2,down_weight,False,False,True,False
